name,title,duration,country,director,genre,cast,kp_rating,kp_votes_num,imdb_rating,imdb_votes_num 
Приключения Шерлока Холмса  (сериал) The Adventures of Sherlock Holmes (1984 – 1985) 43 мин.,The Adventures of Sherlock Holmes (1984 – 1985),43 мин.,Великобритания,реж. Алан Гринт...,"['(детектив,', 'криминал,', 'драма)']","Джереми Бретт, Дэвид Бёрк, ...",8.141,1 673,IMDb: 8.70,21 167
Африканские кошки: Королевство смелых African Cats (2011) 89 мин.,African Cats (2011),89 мин.,США,реж. Кит Шолей...,"['(документальный,', 'приключения)']","Сэмюэл Л. Джексон, Патрик Стюарт, ...",8.141,781,IMDb: 7.50,6 401
BBC: Прогулки с динозаврами  (мини-сериал) BBC: Walking with Dinosaurs (1999) 30 мин.,BBC: Walking with Dinosaurs (1999),30 мин.,Великобритания,реж. Тим Хейнс...,['(документальный)'],"Николай Дроздов, Кеннет Брана, ...",8.139,7 507,IMDb: 8.50,5 828
Сваты 3  (сериал)  (2009) 52 мин.,(2009),52 мин.,Украина,реж. Эдуард Радзюкевич...,['(комедия)'],"Людмила Артемьева, Федор Добронравов, ...",8.138,84 862,IMDb: 7.10,205
Грозовые ворота  (мини-сериал)  (2006) 52 мин.,(2006),52 мин.,Россия,реж. Андрей Малюков,"['(драма,', 'военный)']","Михаил Пореченков, Вячеслав Разбегаев, ...",8.138,84 004,IMDb: 7.40,917
Морской волк  (мини-сериал)  (1990) 280 мин.,(1990),280 мин.,СССР,реж. Игорь Апасян,"['(драма,', 'мелодрама,', 'приключения)']","Андрей Руденский, Любомирас Лауцявичюс, ...",8.138,1 739,IMDb: 8.40,101
Лео и Тиг. Детские песни  (мини-сериал)  (2016) ,(2016),,Россия,реж. Александр Люткевич...,"['(детский,', 'мультфильм)']",,8.138,995,,
Приговор Qayamat Se Qayamat Tak (1988) 162 мин.,Qayamat Se Qayamat Tak (1988),162 мин.,Индия,реж. Мансур Кхан,"['(мюзикл,', 'драма,', 'мелодрама)']","Аамир Кхан, Джухи Чавла, ...",8.137,803,IMDb: 7.50,10 720
Темный рыцарь: Возрождение легенды The Dark Knight Rises (2012) 165 мин.,The Dark Knight Rises (2012),165 мин.,Великобритания,реж. Кристофер Нолан,"['(фантастика,', 'боевик,', 'триллер...)']","Кристиан Бэйл, Том Харди, ...",8.136,379 989,IMDb: 8.40,1 591 641
Футурама  (сериал) Futurama (1999 – 2013) 22 мин.,Futurama (1999 – 2013),22 мин.,США,реж. Питер Аванзино...,"['(мультфильм,', 'фантастика,', 'комедия)']","Билли Уэст, Кэти Сагал, ...",8.136,198 990,IMDb: 8.40,222 852
Максим Перепелица  (1955) 87 мин.,(1955),87 мин.,СССР,реж. Анатолий Граник,['(комедия)'],"Леонид Быков, Александр Борисов, ...",8.136,56 384,IMDb: 7.70,973
Афера The Sting (1973) 129 мин.,The Sting (1973),129 мин.,США,реж. Джордж Рой Хилл,"['(драма,', 'комедия,', 'криминал)']","Пол Ньюман, Роберт Редфорд, ...",8.136,43 960,IMDb: 8.30,252 062
Звездные врата: ЗВ-1  (сериал) Stargate SG-1 (1997 – 2007) 43 мин.,Stargate SG-1 (1997 – 2007),43 мин.,США,реж. Питер ДеЛуис...,"['(фантастика,', 'боевик,', 'драма...)']","Ричард Дин Андерсон, Кристофер Джадж, ...",8.136,20 810,IMDb: 8.40,88 538
Поющие в терновнике  (мини-сериал) The Thorn Birds (1983) 460 мин.,The Thorn Birds (1983),460 мин.,США,реж. Дэрил Дьюк,"['(драма,', 'мелодрама)']","Ричард Чемберлен, Рэйчел Уорд, ...",8.136,11 435,IMDb: 7.90,8 657
Театр  (ТВ)  (1978) 136 мин.,(1978),136 мин.,СССР,реж. Янис Стрейч,"['(драма,', 'комедия)']","Вия Артмане, Ивар Калныньш, ...",8.136,5 365,IMDb: 7.40,289
Чужой ребенок Chori Chori Chupke Chupke (2001) 160 мин.,Chori Chori Chupke Chupke (2001),160 мин.,Индия,реж. Аббас Алибхай Бурмавалла...,"['(мюзикл,', 'драма,', 'мелодрама...)']","Прити Зинта, Салман Кхан, ...",8.136,1 086,IMDb: 5.40,4 614
"Сталинград. Победа, изменившая мир  (сериал)  (2012) 37 мин.",(2012),37 мин.,Россия,реж. Александр Беланов,"['(документальный,', 'военный,', 'история)']","Андрей Соколов, ...",8.136,770,,
Аладдин Aladdin (1992) 90 мин.,Aladdin (1992),90 мин.,США,реж. Рон Клементс...,"['(мультфильм,', 'мюзикл,', 'фэнтези...)']","Скотт Венгер, Робин Уильямс, ...",8.135,245 330,IMDb: 8.00,389 558
Безымянная звезда  (ТВ)  (1978) 140 мин.,(1978),140 мин.,СССР,реж. Михаил Козаков,"['(драма,', 'мелодрама,', 'комедия)']","Игорь Костолевский, Анастасия Вертинская, ...",8.135,9 370,IMDb: 8.10,459
Помни имя свое  (1974) 104 мин.,(1974),104 мин.,СССР,реж. Сергей Колосов,"['(драма,', 'военный)']","Людмила Касаткина, Людмила Иванова, ...",8.135,3 539,IMDb: 7.10,135
Вторая мировая война в цвете  (мини-сериал) World War II in Colour (2009 – 2011) 50 мин.,World War II in Colour (2009 – 2011),50 мин.,Великобритания,,"['(документальный,', 'военный,', 'история)']","Роберт Пауэлл, Суэйли Лунейн, ...",8.135,1 237,IMDb: 8.70,6 660
Приключения капитана Врунгеля  (сериал)  (1976 – 1979) 128 мин.,(1976 – 1979),128 мин.,СССР,реж. Давид Черкасский,"['(мультфильм,', 'мюзикл,', 'приключения)']","Георгий Кишко, Зиновий Гердт, ...",8.134,56 076,IMDb: 8.20,1 752
Я рядом с тобой!!! Main Hoon Na (2004) 182 мин.,Main Hoon Na (2004),182 мин.,Индия,реж. Фара Кхан,"['(мюзикл,', 'мелодрама,', 'боевик...)']","Шах Рукх Кхан, Зайед Кхан, ...",8.134,5 498,IMDb: 7.00,34 189
Эзоп  (ТВ)  (1981) 104 мин.,(1981),104 мин.,СССР,реж. Олег Рябоконь,"['(драма,', 'история)']","Валентин Гафт, Александр Калягин, ...",8.134,1 919,IMDb: 8.20,74
Аргай  (сериал) Argaï: La prophétie (2000 – 2001) 24 мин.,Argaï: La prophétie (2000 – 2001),24 мин.,Франция,реж. Жан-Сезар Сухорски,"['(мультфильм,', 'фантастика,', 'приключения)']","Мари-Кристин Адам, Кристиан Алер, ...",8.134,739,IMDb: 8.10,195
Апокалипсис сегодня Apocalypse Now (1979) 194 мин.,Apocalypse Now (1979),194 мин.,США,реж. Фрэнсис Форд Коппола,"['(военный,', 'драма,', 'история...)']","Марлон Брандо, Мартин Шин, ...",8.133,105 848,IMDb: 8.40,634 908
Барбоскины на даче  (2020) 76 мин.,(2020),76 мин.,Россия,реж. Елена Галдобина...,"['(мультфильм,', 'семейный)']","Екатерина Гороховская, Ксения Бржезовская, ...",8.133,51 227,,
Убить Билла: Кровавое дело целиком  Kill Bill: The Whole Bloody Affair (2011) 247 мин.,Kill Bill: The Whole Bloody Affair (2011),247 мин.,США,реж. Квентин Тарантино,"['(боевик,', 'триллер,', 'криминал)']","Ума Турман, Вивика А. Фокс, ...",8.133,16 710,IMDb: 8.80,8 096
Сага о Форсайтах: Сдается в наем  (мини-сериал) The Forsyte Saga: To Let (2003) 276 мин.,The Forsyte Saga: To Let (2003),276 мин.,Великобритания,реж. Энди Уилсон,"['(драма,', 'мелодрама)']","Дэмиэн Льюис, Руперт Грейвз, ...",8.124,1 006,IMDb: 8.20,1 505
Парки и зоны отдыха  (сериал) Parks and Recreation (2009 – 2020) 21 мин.,Parks and Recreation (2009 – 2020),21 мин.,США,реж. Дин Холлэнд...,['(комедия)'],"Эми Полер, Ник Офферман, ...",8.123,28 626,IMDb: 8.60,235 777
Вариант «Омега»  (мини-сериал)  (1975) 370 мин.,(1975),370 мин.,СССР,реж. Антонис Воязос,['(военный)'],"Олег Даль, Игорь Васильев, ...",8.122,10 366,IMDb: 7.70,177
Брат 2  (2000) 127 мин.,(2000),127 мин.,Россия,реж. Алексей Балабанов,"['(боевик,', 'криминал)']","Сергей Бодров мл., Виктор Сухоруков, ...",8.121,632 020,IMDb: 7.80,13 957
Звёздочки на земле Taare Zameen Par (2007) 165 мин.,Taare Zameen Par (2007),165 мин.,Индия,реж. Аамир Кхан...,"['(драма,', 'семейный)']","Даршил Сафари, Аамир Кхан, ...",8.121,29 503,IMDb: 8.40,182 407
Игра  (сериал)  (2011) 46 мин.,(2011),46 мин.,Россия,реж. Георгий Гаврилов...,"['(криминал,', 'детектив)']","Прохор Дубравин, Павел Баршак, ...",8.121,7 653,IMDb: 7.90,40
"Безумный день, или Женитьба Фигаро  (ТВ)  (1974) 170 мин.",(1974),170 мин.,СССР,реж. Владимир Храмов...,['(комедия)'],"Андрей Миронов, Александр Ширвиндт, ...",8.121,5 226,IMDb: 8.30,284
Невеста с Севера  (ТВ)  (1975) 75 мин.,(1975),75 мин.,СССР,реж. Нерсес Оганесян,"['(мюзикл,', 'мелодрама,', 'комедия)']","Армен Джигарханян, Мурад Костанян, ...",8.120,1 943,IMDb: 7.60,116
BTS: Разбей тишину: Фильм Break the Silence: The Movie (2020) 90 мин.,Break the Silence: The Movie (2020),90 мин.,Корея Южная,реж. Пак Чун-су,"['(музыка,', 'документальный,', 'концерт)']","Bangtan Boys, Чон Хо-сок, ...",8.120,1 127,IMDb: 8.30,706
20 лет с Джейми Оливером 20 Years of The Naked Chef: Jamie Bares All (2019) 46 мин.,20 Years of The Naked Chef: Jamie Bares All (2019),46 мин.,Великобритания,реж. Рёланд Дауст,['(биография)'],"Давина МакКолл, Джейми Оливер, ...",8.120,825,IMDb: 7.40,16
"Часы моей жизни: Время, когда я был  (мини-сериал) Boku no ita jikan (2014) 54 мин.",Boku no ita jikan (2014),54 мин.,Япония,реж. Хироки Хаяма...,"['(драма,', 'мелодрама)']","Харума Миура, Микако Табэ, ...",8.120,591,IMDb: 7.60,450
Тени исчезают в полдень  (мини-сериал)  (1971) 66 мин.,(1971),66 мин.,СССР,реж. Владимир Краснопольский...,['(драма)'],"Пётр Вельяминов, Нина Русланова, ...",8.119,12 297,IMDb: 7.60,139
Лицом к лицу с Али Facing Ali (2009) 100 мин.,Facing Ali (2009),100 мин.,США,реж. Пит МакКормак,"['(документальный,', 'биография,', 'спорт)']","Джордж Чувало, Генри Купер, ...",8.119,1 876,IMDb: 8.00,3 517
